1415,1.327
1414,1.3256
1413,1.3227
1412,1.3183
1411,1.3172
1410,1.3248
1409,1.3263
1408,1.3262
1407,1.3254
1406,1.3257
1405,1.3208
1404,1.3307
1403,1.3284
1402,1.3176
1401,1.3266
1400,1.326
1399,1.3137
1398,1.3201
1397,1.3198
1396,1.3292
1395,1.3334
1394,1.3289
1393,1.3186
1392,1.309
1391,1.313
1390,1.3059
1389,1.3078
1388,1.3088
1387,1.3057
1386,1.2976
1385,1.3113
1384,1.3001
1383,1.313
1382,1.3109
1381,1.318
1380,1.3191
1379,1.3153
1378,1.3089
1377,1.3
1376,1.2946
1375,1.2921
1374,1.3039
1373,1.3049
1372,1.3035
1371,1.3034
1370,1.2948
1369,1.2995
1368,1.2971
1367,1.2954
1366,1.2914
1365,1.2724
1364,1.2741
1363,1.2658
1362,1.2706
1361,1.2747
1360,1.2704
1359,1.2651
1358,1.2574
1357,1.2538
1356,1.2589
1355,1.2493
1354,1.2402
1353,1.2318
1352,1.2329
1351,1.2383
1350,1.2328
1349,1.2308
1348,1.2266
1347,1.2222
1346,1.2226
1345,1.2294
1344,1.2326
1343,1.2322
1342,1.2291
1341,1.2254
1340,1.2337
1339,1.241
1338,1.2439
1337,1.2504
1336,1.2454
1335,1.2401
1334,1.2523
1333,1.2448
1332,1.2435
1331,1.2452
1330,1.2434
1329,1.2311
1328,1.2279
1327,1.2199
1326,1.2208
1325,1.2232
1324,1.216
1323,1.2012
1322,1.1983
1321,1.1957
1320,1.2016
1319,1.2104
1318,1.2071
1317,1.2128
1316,1.2046
1315,1.2066
1314,1.2095
1313,1.2159
1312,1.2076
1311,1.2021
1310,1.2034
1309,1.2086
1308,1.218
1307,1.2145
1306,1.2237
1305,1.2281
1304,1.2223
1303,1.225
1302,1.2187
1301,1.2288
1300,1.2486
1299,1.2595
1298,1.2562
1297,1.258
1296,1.2543
1295,1.2506
1294,1.2479
1293,1.2484
1292,1.2556
1291,1.2621
1290,1.2688
1289,1.2675
1288,1.261
1287,1.2483
1286,1.2516
1285,1.2494
1284,1.2524
1283,1.2551
1282,1.2719
1281,1.2566
1280,1.2789
1279,1.2773
1278,1.2784
1277,1.2686
1276,1.2752
1275,1.2689
1274,1.2603
1273,1.2622
1272,1.2486
1271,1.2428
1270,1.2496
1269,1.2535
1268,1.2508
1267,1.2515
1266,1.2436
1265,1.2483
1264,1.2573
1263,1.2528
1262,1.2496
1261,1.2455
1260,1.2389
1259,1.2466
1258,1.2449
1257,1.2506
1256,1.2633
1255,1.2587
1254,1.2468
1253,1.2526
1252,1.2435
1251,1.2574
1250,1.2415
1249,1.2567
1248,1.2732
1247,1.2617
1246,1.2537
1245,1.24
1244,1.2475
1243,1.242
1242,1.2381
1241,1.2341
1240,1.2114
1239,1.1939
1238,1.1985
1237,1.196
1236,1.1951
1235,1.1957
1234,1.1974
1233,1.1867
1232,1.183
1231,1.1814
1230,1.1836
1229,1.1764
1228,1.1784
1227,1.1617
1226,1.1621
1225,1.1611
1224,1.1634
1223,1.1626
1222,1.1626
1221,1.1625
1220,1.1616
1219,1.1627
1218,1.1601
1217,1.1576
1216,1.1631
1215,1.1628
1214,1.1671
1213,1.1583
1212,1.1522
1211,1.1483
1210,1.1444
1209,1.1479
1208,1.1439
1207,1.1384
1206,1.1364
1205,1.1407
1204,1.1329
1203,1.1415
1202,1.133
1201,1.1244
1200,1.1259
1199,1.1279
1198,1.1231
1197,1.13
1196,1.1341
1195,1.1296
1194,1.1305
1193,1.1288
1192,1.1366
1191,1.1316
1190,1.1332
1189,1.1381
1188,1.1327
1187,1.1424
1186,1.1385
1185,1.1409
1184,1.1359
1183,1.1266
1182,1.1187
1181,1.118
1180,1.1165
1179,1.1247
1178,1.1232
1177,1.1229
1176,1.1238
1175,1.1221
1174,1.1285
1173,1.1278
1172,1.1256
1171,1.1255
1170,1.1296
1169,1.12
1168,1.12
1167,1.1186
1166,1.1107
1165,1.1176
1164,1.1132
1163,1.1243
1162,1.1158
1161,1.1164
1160,1.1199
1159,1.1163
1158,1.1154
1157,1.111
1156,1.1058
1155,1.1079
1154,1.1043
1153,1.0962
1152,1.0935
1151,1.0999
1150,1.097
1149,1.1056
1148,1.1094
1147,1.1032
1146,1.0934
1145,1.0981
1144,1.0975
1143,1.088
1142,1.0876
1141,1.0889
1140,1.093
1139,1.0872
1138,1.0878
1137,1.0861
1136,1.0865
1135,1.0953
1134,1.0983
1133,1.0947
1132,1.0943
1131,1.0969
1130,1.0942
1129,1.0889
1128,1.0896
1127,1.0901
1126,1.0912
1125,1.0925
1124,1.0922
1123,1.0974
1122,1.0928
1121,1.0916
1120,1.096
1119,1.0908
1118,1.0917
1117,1.0906
1116,1.0902
1115,1.0853
1114,1.0796
1113,1.0813
1112,1.0746
1111,1.0729
1110,1.0738
1109,1.0736
1108,1.0732
1107,1.0762
1106,1.0742
1105,1.0759
1104,1.0712
1103,1.0733
1102,1.065
1101,1.0653
1100,1.0679
1099,1.0685
1098,1.0655
1097,1.0635
1096,1.0665
1095,1.0632
1094,1.0671
1093,1.0668
1092,1.0689
1091,1.0717
1090,1.0746
1089,1.0729
1088,1.0758
1087,1.0818
1086,1.0837
1085,1.086
1084,1.0844
1083,1.0856
1082,1.0853
1081,1.0868
1080,1.0901
1079,1.0903
1078,1.0935
1077,1.0924
1076,1.0939
1075,1.0909
1074,1.09
1073,1.0843
1072,1.0837
1071,1.0874
1070,1.0855
1069,1.0859
1068,1.0862
1067,1.0888
1066,1.0913
1065,1.0909
1064,1.0877
1063,1.0857
1062,1.0886
1061,1.0889
1060,1.0905
1059,1.0896
1058,1.0896
1057,1.0832
1056,1.0899
1055,1.0894
1054,1.0956
1053,1.0974
1052,1.0957
1051,1.0961
1050,1.0943
1049,1.103
1048,1.1039
1047,1.1021
1046,1.1032
1045,1.1026
1044,1.1011
1043,1.1017
1042,1.1002
1041,1.1011
1040,1.0975
1039,1.0963
1038,1.0981
1037,1.0936
1036,1.0878
1035,1.0923
1034,1.0973
1033,1.0981
1032,1.1035
1031,1.1032
1030,1.1024
1029,1.105
1028,1.1061
1027,1.1033
1026,1.1101
1025,1.1167
1024,1.1192
1023,1.122
1022,1.1241
1021,1.1238
1020,1.1136
1019,1.1054
1018,1.1104
1017,1.1075
1016,1.1119
1015,1.1105
1014,1.1108
1013,1.1083
1012,1.0985
1011,1.1027
1010,1.1092
1009,1.1077
1008,1.1065
1007,1.1121
1006,1.1127
1005,1.1083
1004,1.1058
1003,1.1111
1002,1.1098
1001,1.1079
1000,1.0946
999,1.0962
998,1.0978
997,1.0974
996,1.1001
995,1.1006
994,1.1056
993,1.1033
992,1.107
991,1.1083
990,1.1084
989,1.1118
988,1.1129
987,1.1157
986,1.1173
985,1.115
984,1.1116
983,1.1088
982,1.1101
981,1.1086
980,1.0966
979,1.0948
978,1.0962
977,1.0932
976,1.0934
975,1.0944
974,1.0862
973,1.0895
972,1.084
971,1.0819
970,1.0765
969,1.0655
968,1.0635
967,1.0671
966,1.0644
965,1.0623
964,1.0648
963,1.0706
962,1.0648
961,1.0636
960,1.0632
959,1.0606
958,1.0635
957,1.0664
956,1.0703
955,1.0607
954,1.0596
953,1.0586
952,1.0638
951,1.059
950,1.0601
949,1.0628
948,1.0636
947,1.0654
946,1.0682
945,1.0647
944,1.0644
943,1.0615
942,1.0581
941,1.0595
940,1.0541
939,1.0545
938,1.0514
937,1.0517
936,1.0454
935,1.047
934,1.0429
933,1.0439
932,1.0461
931,1.0455
930,1.0495
929,1.0476
928,1.0479
927,1.0459
926,1.0419
925,1.0454
924,1.0422
923,1.0421
922,1.0431
921,1.0479
920,1.047
919,1.0445
918,1.0449
917,1.0421
916,1.0382
915,1.0286
914,1.0302
913,1.0287
912,1.029
911,1.0328
910,1.0381
909,1.0355
908,1.035
907,1.0399
906,1.0393
905,1.0368
904,1.0313
903,1.0295
902,1.0333
901,1.0336
900,1.0324
899,1.031
898,1.0307
897,1.031
896,1.0313
895,1.03
894,1.0285
893,1.0305
892,1.0264
891,1.022
890,1.0296
889,1.0324
888,1.0352
887,1.0322
886,1.0319
885,1.0349
884,1.0371
883,1.0405
882,1.0506
881,1.0494
880,1.0534
879,1.0545
878,1.0537
877,1.0532
876,1.0487
875,1.0474
874,1.0501
873,1.0495
872,1.0516
871,1.0474
870,1.0392
869,1.0346
868,1.0336
867,1.0305
866,1.0341
865,1.0345
864,1.0307
863,1.0289
862,1.0327
861,1.0424
860,1.0375
859,1.036
858,1.0388
857,1.0348
856,1.0277
855,1.031
854,1.0266
853,1.0283
852,1.028
851,1.0318
850,1.0288
849,1.0336
848,1.0368
847,1.0376
846,1.0405
845,1.037
844,1.0429
843,1.0394
842,1.0366
841,1.0467
840,1.0522
839,1.0557
838,1.0578
837,1.0512
836,1.0501
835,1.0543
834,1.0496
833,1.0519
832,1.0477
831,1.047
830,1.0512
829,1.0498
828,1.0457
827,1.0389
826,1.0273
825,1.0211
824,1.0185
823,1.017
822,1.0157
821,1.0209
820,1.0186
819,1.0194
818,1.0196
817,1.0265
816,1.0345
815,1.0341
814,1.0277
813,1.0378
812,1.0299
811,1.0352
810,1.04
809,1.0339
808,1.0318
807,1.0305
806,1.037
805,1.0266
804,1.0241
803,1.0279
802,1.0194
801,1.0157
800,1.018
799,1.0107
798,1.0099
797,1.0069
796,1.003
795,1.0043
794,1.0068
793,1.008
792,1.0104
791,1.0085
790,1.0073
789,1.0112
788,1.0169
787,1.0198
786,1.0256
785,1.0257
784,1.0255
783,1.0265
782,1.0259
781,1.0264
780,1.021
779,1.0256
778,1.0136
777,1.0104
776,1.0142
775,1.0165
774,1.0167
773,1.0175
772,1.0128
771,1.0146
770,1.0146
769,1.0168
768,1.0174
767,1.0162
766,1.016
765,1.016
764,1.0213
763,1.0232
762,1.0252
761,1.026
760,1.0268
759,1.0223
758,1.0193
757,1.0223
756,1.0276
755,1.0257
754,1.0259
753,1.0285
752,1.0294
751,1.0319
750,1.0271
749,1.0273
748,1.0269
747,1.0306
746,1.0228
745,1.026
744,1.0261
743,1.0214
742,1.0185
741,1.0167
740,1.0113
739,1.0106
738,1.0064
737,1.001
736,1.0019
735,1.0022
734,1.0048
733,1.0024
732,0.9979
731,0.9957
730,0.9956
729,0.9988
728,0.9964
727,0.997
726,1.0014
725,1.0009
724,1.0061
723,1.0057
722,1.0025
721,0.9991
720,0.9919
719,0.9929
718,0.9918
717,0.9859
716,0.9859
715,0.9841
714,0.9838
713,0.9848
712,0.9832
711,0.9877
710,0.9867
709,0.9857
708,0.9871
707,0.9879
706,0.9849
705,0.993
704,0.9922
703,0.997
702,0.9952
701,0.9943
700,0.9925
699,0.993
698,0.9933
697,0.9874
696,0.9889
695,0.9857
694,0.9835
693,0.9856
692,0.9849
691,0.9843
690,0.9861
689,0.9866
688,0.9885
687,0.9913
686,0.9917
685,0.9927
684,0.9951
683,0.9943
682,0.9926
681,0.992
680,0.9947
679,0.9935
678,0.9929
677,0.9971
676,0.9963
675,0.9968
674,0.9963
673,1.0012
672,1.0007
671,1.0039
670,1.0021
669,0.9999
668,1.0016
667,1.0004
666,0.9969
665,0.9921
664,0.9963
663,0.996
662,0.9964
661,0.9993
660,0.9993
659,1.0011
658,0.9966
657,0.9949
656,0.9935
655,0.9924
654,0.9921
653,0.9937
652,0.9853
651,0.9778
650,0.9867
649,0.9808
648,0.9802
647,0.9786
646,0.9817
645,0.9784
644,0.9769
643,0.9787
642,0.9805
641,0.9876
640,0.984
639,0.9822
638,0.9838
637,0.9806
636,0.9855
635,0.9806
634,0.9788
633,0.9764
632,0.977
631,0.9746
630,0.9742
629,0.9748
628,0.9718
627,0.9685
626,0.9763
625,0.973
624,0.9776
623,0.9786
622,0.9828
621,0.9905
620,0.9859
619,0.9859
618,0.9865
617,0.9925
616,0.9894
615,0.9882
614,0.9907
613,0.9923
612,0.9939
611,0.9915
610,0.9892
609,0.9885
608,0.9892
607,0.9866
606,0.9895
605,0.9923
604,0.9925
603,0.991
602,0.9911
601,0.9943
600,0.997
599,1.0003
598,1.0013
597,1.0073
596,1.0056
595,1.0031
594,1.0017
593,1.0033
592,1.01
591,1.0155
590,1.0223
589,1.0188
588,1.0125
587,1.0073
586,1.0103
585,1.0119
584,1.015
583,1.0145
582,1.0188
581,1.0196
580,1.0225
579,1.0191
578,1.0193
577,1.0141
576,1.0132
575,1.0123
574,1.0169
573,1.0167
572,1.0338
571,1.0249
570,1.0243
569,1.0289
568,1.0244
567,1.0291
566,1.0183
565,1.0181
564,1.0238
563,1.0217
562,1.0231
561,1.0299
560,1.0259
559,1.0318
558,1.0264
557,1.0276
556,1.0279
555,1.0377
554,1.0397
553,1.0406
552,1.0333
551,1.0299
550,1.0222
549,1.0238
548,1.0293
547,1.0265
546,1.0248
545,1.0211
544,1.0174
543,1.0221
542,1.0196
541,1.0124
540,1.0068
539,1.0033
538,1.0008
537,1.0023
536,1.0025
535,0.9988
534,0.993
533,0.9955
532,0.9887
531,0.9866
530,0.9859
529,0.9871
528,0.9805
527,0.9853
526,0.9831
525,0.9872
524,0.991
523,0.9917
522,0.9957
521,0.9912
520,0.9907
519,0.9999
518,0.9996
517,0.9946
516,1.0039
515,1.0044
514,0.9975
513,0.9973
512,0.9933
511,0.9963
510,0.9908
509,0.9908
508,0.9979
507,0.9969
506,0.9982
505,0.9953
504,0.9907
503,0.9981
502,0.9991
501,0.9921
500,0.9918
499,0.9869
498,0.9919
497,0.992
496,0.9928
495,0.9883
494,0.9923
493,0.9906
492,0.9906
491,0.9984
490,1.0013
489,0.994
488,0.9892
487,0.9852
486,0.9886
485,0.994
484,0.9982
483,0.9995
482,0.9974
481,0.9994
480,0.9966
479,0.9948
478,0.9972
477,0.997
476,1.0005
475,0.9988
474,1.0011
473,1.0013
472,0.9954
471,0.9966
470,0.9952
469,0.9964
468,0.9935
467,0.9996
466,0.9976
465,1.0033
464,1.0024
463,1.0017
462,1.0028
461,1.0046
460,1.0093
459,1.0076
458,1.0132
457,1.0119
456,1.0116
455,1.015
454,1.0177
453,1.0232
452,1.0183
451,1.0183
450,1.0173
449,1.0226
448,1.0284
447,1.0198
446,1.0136
445,1.0114
444,1.0174
443,1.0218
442,1.0207
441,1.0258
440,1.0195
439,1.0201
438,1.0207
437,1.0212
436,1.0275
435,1.0287
434,1.0378
433,1.0382
432,1.0335
431,1.0391
430,1.0345
429,1.0278
428,1.0169
427,1.0227
426,1.0096
425,1.0092
424,1.0171
423,1.0194
422,1.0144
421,1.0182
420,1.0323
419,1.035
418,1.0471
417,1.0482
416,1.0481
415,1.0379
414,1.0393
413,1.0276
412,1.0295
411,1.0253
410,1.0229
409,1.017
408,1.0102
407,1.0165
406,1.0239
405,1.0094
404,1.0139
403,1.0189
402,1.0082
401,1.018
400,1.0209
399,0.999
398,0.9918
397,0.9912
396,1.0034
395,1.0163
394,1.0036
393,1.0066
392,1.0158
391,1.0184
390,1.0151
389,1.0224
388,1.0098
387,1.0221
386,1.0177
385,1.0297
384,1.0277
383,1.0394
382,1.0377
381,1.0418
380,1.0546
379,1.0542
378,1.0502
377,1.037
376,1.0355
375,1.021
374,1.0259
373,1.0283
372,1.0258
371,1.0082
370,0.993
369,0.9926
368,0.978
367,0.9842
366,0.9904
365,0.9867
364,0.9928
363,0.9968
362,0.9898
361,0.9844
360,0.9893
359,0.9914
358,0.9853
357,0.9762
356,0.9785
355,0.9786
354,0.9768
353,0.9818
352,0.9873
351,0.9876
350,0.988
349,0.9904
348,0.9898
347,0.9924
346,0.9806
345,0.9832
344,0.9814
343,0.9872
342,0.9862
341,0.9928
340,0.9812
339,0.9932
338,0.982
337,0.9804
336,0.9611
335,0.9621
334,0.9552
333,0.9556
332,0.9504
331,0.9498
330,0.9439
329,0.9473
328,0.948
327,0.9443
326,0.9461
325,0.9506
324,0.9586
323,0.9538
322,0.9594
321,0.9562
320,0.9645
319,0.969
318,0.9624
317,0.9581
316,0.9648
315,0.9628
314,0.9604
313,0.9586
312,0.9644
311,0.9684
310,0.9812
309,0.9856
308,0.9885
307,0.9782
306,0.974
305,0.9726
304,0.9788
303,0.9794
302,0.9812
301,0.9781
300,0.969
299,0.9764
298,0.9798
297,0.975
296,0.9798
295,0.9746
294,0.9798
293,0.9778
292,0.9757
291,0.977
290,0.9676
289,0.9762
288,0.9762
287,0.9791
286,0.9792
285,0.9767
284,0.9784
283,0.974
282,0.967
281,0.9694
280,0.972
279,0.9754
278,0.9684
277,0.9634
276,0.9608
275,0.957
274,0.9646
273,0.9666
272,0.9656
271,0.9589
270,0.952
269,0.9514
268,0.945
267,0.9504
266,0.95
265,0.9494
264,0.955
263,0.9544
262,0.9525
261,0.9518
260,0.955
259,0.9644
258,0.9592
257,0.96
256,0.9627
255,0.961
254,0.9566
253,0.9555
252,0.9591
251,0.9604
250,0.9636
249,0.9674
248,0.9632
247,0.97
246,0.972
245,0.974
244,0.9782
243,0.981
242,0.9768
241,0.9806
240,0.982
239,0.9788
238,0.9846
237,0.9843
236,0.9856
235,0.9842
234,0.9906
233,0.9842
232,0.9742
231,0.973
230,0.9752
229,0.9688
228,0.971
227,0.9732
226,0.9734
225,0.9728
224,0.973
223,0.9747
222,0.9714
221,0.9778
220,0.9822
219,0.9886
218,0.9898
217,0.9828
216,0.9868
215,0.984
214,0.9846
213,0.9896
212,0.9896
211,0.9876
210,0.9959
209,0.9942
208,0.995
207,0.9904
206,0.9874
205,0.991
204,0.9878
203,0.9906
202,1.0003
201,1.0012
200,0.9954
199,0.9952
198,0.9972
197,0.9936
196,0.9932
195,0.997
194,0.9956
193,0.9923
192,0.9872
191,0.9912
190,0.9892
189,0.9867
188,0.9894
187,0.9928
186,0.9936
185,0.9977
184,0.9966
183,0.9972
182,0.9926
181,0.9982
180,0.9998
179,0.9999
178,1.0024
177,1.0059
176,1.0075
175,1.0094
174,1.0128
173,1.0178
172,1.0179
171,1.014
170,1.0058
169,1.0042
168,1.0063
167,1.0077
166,1.0093
165,1.0104
164,1.0109
163,1.0111
162,1.0058
161,1.0039
160,1.0037
159,1.0182
158,1.0258
157,1.0194
156,1.0217
155,1.0089
154,1.0098
153,1.0217
152,1.0192
151,1.0169
150,1.0186
149,1.0232
148,1.022
147,1.01
146,1.012
145,1.0042
144,1.0006
143,1.0069
142,1.0044
141,1.0003
140,1.0028
139,1.0089
138,1.0091
137,1.0128
136,1.0193
135,1.0193
134,1.0272
133,1.024
132,1.0201
131,1.0265
130,1.0267
129,1.0229
128,1.0347
127,1.0173
126,1.0104
125,1.0058
124,1.0028
123,1.0099
122,1.0139
121,1.011
120,1.0177
119,1.0114
118,1.0157
117,1.0236
116,1.0196
115,1.0306
114,1.0329
113,1.0304
112,1.0305
111,1.024
110,1.0353
109,1.03
108,1.0241
107,1.0306
106,1.033
105,1.0272
104,1.0261
103,1.0266
102,1.0286
101,1.037
100,1.0339
99,1.0373
98,1.0476
97,1.0379
96,1.0388
95,1.0539
94,1.0514
93,1.0648
92,1.0601
91,1.0509
90,1.0582
89,1.0594
88,1.0601
87,1.054
86,1.0475
85,1.0396
84,1.0293
83,1.0327
82,1.0431
81,1.0419
80,1.0424
79,1.047
78,1.0309
77,1.0271
76,1.0274
75,1.0173
74,1.0182
73,1.0238
72,1.0227
71,1.0294
70,1.0358
69,1.0385
68,1.0355
67,1.0324
66,1.0357
65,1.0366
64,1.0472
63,1.0428
62,1.0544
61,1.0581
60,1.0389
59,1.0333
58,1.031
57,1.0348
56,1.0336
55,1.0432
54,1.0479
53,1.0528
52,1.0664
51,1.0625
50,1.0593
49,1.0633
48,1.0547
47,1.0352
46,1.0355
45,1.0428
44,1.0397
43,1.0286
42,1.0233
41,1.0219
40,1.0288
39,1.0258
38,1.026
37,1.0331
36,1.0324
35,1.0301
34,1.0433
33,1.0486
32,1.0594
31,1.0626
30,1.0404
29,1.0391
28,1.0538
27,1.043
26,1.0545
25,1.0495
24,1.0689
23,1.0683
22,1.0635
21,1.0595
20,1.0696
19,1.0449
18,1.0426
17,1.0332
16,1.0355
15,1.0214
14,1.0183
13,1.0207
12,1.0248
11,1.0427
10,1.0488
9,1.0311
8,1.0242
7,1.0117
6,1.0179
5,1.0046
4,1.0108
3,1.0151
2,1.0003
1,0.9992
0,1.0028
